# L1_m9 fiducial masked tSZ, q>50 (qfrommz_alpha_fixed_1p12); synthetic-data masking: r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell, pixwin deconvolved; uniform mean over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 3.615692e-03
1.350000e+01 4.179087e-03
1.800000e+01 7.205688e-03
2.350000e+01 1.048017e-02
3.050000e+01 1.330816e-02
4.000000e+01 2.008877e-02
5.250000e+01 3.288561e-02
6.850000e+01 4.570032e-02
8.950000e+01 6.544504e-02
1.170000e+02 9.748158e-02
1.525000e+02 1.336520e-01
1.980000e+02 1.834639e-01
2.575000e+02 2.465765e-01
3.355000e+02 3.351456e-01
4.365000e+02 4.413239e-01
5.675000e+02 5.771930e-01
7.380000e+02 7.272010e-01
9.595000e+02 9.042794e-01
