# L2p8_m9_lc0 masked tSZ, q>1 (qfrommap); synthetic-data masking: r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell, pixwin deconvolved; uniform mean over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 3.025560e-04
1.350000e+01 4.428068e-04
1.800000e+01 7.852907e-04
2.350000e+01 1.476790e-03
3.050000e+01 2.515199e-03
4.000000e+01 2.910479e-03
5.250000e+01 5.147408e-03
6.850000e+01 6.398197e-03
8.950000e+01 9.251722e-03
1.170000e+02 1.312635e-02
1.525000e+02 1.860250e-02
1.980000e+02 2.645974e-02
2.575000e+02 3.528269e-02
3.355000e+02 5.029039e-02
4.365000e+02 6.941164e-02
5.675000e+02 9.794682e-02
7.380000e+02 1.411973e-01
9.595000e+02 2.008870e-01
