# L1_m9 fiducial masked tSZ, q>10 (qfrommz_alpha_fixed_1p12); synthetic-data masking: r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell, pixwin deconvolved; uniform mean over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 1.910170e-03
1.350000e+01 2.430013e-03
1.800000e+01 4.100355e-03
2.350000e+01 6.542284e-03
3.050000e+01 8.287474e-03
4.000000e+01 1.163241e-02
5.250000e+01 1.875878e-02
6.850000e+01 2.611179e-02
8.950000e+01 3.783282e-02
1.170000e+02 5.355710e-02
1.525000e+02 7.869199e-02
1.980000e+02 1.119743e-01
2.575000e+02 1.559253e-01
3.355000e+02 2.253490e-01
4.365000e+02 3.100338e-01
5.675000e+02 4.273700e-01
7.380000e+02 5.680337e-01
9.595000e+02 7.398675e-01
