# L1_m9 fgas+2sigma lightcone-0 tSZ; HEALPix Nside=4096 pixel window deconvolved; masked q>20 (qfrommap); r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell (nlb=1, lmax=10000); uniform mean of D_ell over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 2.400671e-03
1.350000e+01 2.832437e-03
1.800000e+01 4.984888e-03
2.350000e+01 7.899727e-03
3.050000e+01 9.568335e-03
4.000000e+01 1.407387e-02
5.250000e+01 2.416377e-02
6.850000e+01 3.250058e-02
8.950000e+01 4.911308e-02
1.170000e+02 7.020161e-02
1.525000e+02 1.008825e-01
1.980000e+02 1.432584e-01
2.575000e+02 1.971782e-01
3.355000e+02 2.793977e-01
4.365000e+02 3.764449e-01
5.675000e+02 5.082850e-01
7.380000e+02 6.587280e-01
9.595000e+02 8.445852e-01
