# L1_m9 fgas-4sigma lightcone-0 tSZ; HEALPix Nside=4096 pixel window deconvolved; masked q>10 (qfrommz_alpha_fixed_1p12); r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell (nlb=1, lmax=10000); uniform mean of D_ell over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 1.952953e-03
1.350000e+01 2.456754e-03
1.800000e+01 4.035228e-03
2.350000e+01 6.872765e-03
3.050000e+01 8.623921e-03
4.000000e+01 1.193044e-02
5.250000e+01 1.863209e-02
6.850000e+01 2.790851e-02
8.950000e+01 4.117934e-02
1.170000e+02 5.711235e-02
1.525000e+02 8.232652e-02
1.980000e+02 1.147538e-01
2.575000e+02 1.574574e-01
3.355000e+02 2.249785e-01
4.365000e+02 3.034739e-01
5.675000e+02 4.108408e-01
7.380000e+02 5.365489e-01
9.595000e+02 6.894451e-01
