# L2p8_m9_lc6 masked tSZ, q>10 (qfrommap); synthetic-data masking: r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell, pixwin deconvolved; uniform mean over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 1.582965e-03
1.350000e+01 2.636408e-03
1.800000e+01 3.570708e-03
2.350000e+01 5.371031e-03
3.050000e+01 8.025692e-03
4.000000e+01 1.091944e-02
5.250000e+01 1.739322e-02
6.850000e+01 2.519939e-02
8.950000e+01 3.479589e-02
1.170000e+02 4.956882e-02
1.525000e+02 7.018864e-02
1.980000e+02 1.001397e-01
2.575000e+02 1.424770e-01
3.355000e+02 2.027117e-01
4.365000e+02 2.863637e-01
5.675000e+02 3.956443e-01
7.380000e+02 5.422171e-01
9.595000e+02 7.132910e-01
