# L2p8_m9_lc2 masked tSZ, q>5 (qfrommap); synthetic-data masking: r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell, pixwin deconvolved; uniform mean over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 9.337124e-04
1.350000e+01 1.481886e-03
1.800000e+01 2.697527e-03
2.350000e+01 3.560219e-03
3.050000e+01 5.204614e-03
4.000000e+01 7.865180e-03
5.250000e+01 1.149439e-02
6.850000e+01 1.611068e-02
8.950000e+01 2.243534e-02
1.170000e+02 3.384958e-02
1.525000e+02 4.726896e-02
1.980000e+02 6.468173e-02
2.575000e+02 9.298720e-02
3.355000e+02 1.352271e-01
4.365000e+02 1.957501e-01
5.675000e+02 2.772254e-01
7.380000e+02 3.935658e-01
9.595000e+02 5.347378e-01
