# L1_m9 fgas-8sigma lightcone-0 tSZ; HEALPix Nside=4096 pixel window deconvolved; masked q>20 (qfrommap); r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell (nlb=1, lmax=10000); uniform mean of D_ell over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 2.452662e-03
1.350000e+01 2.896504e-03
1.800000e+01 5.159544e-03
2.350000e+01 8.412089e-03
3.050000e+01 1.047124e-02
4.000000e+01 1.477818e-02
5.250000e+01 2.451092e-02
6.850000e+01 3.311559e-02
8.950000e+01 4.933835e-02
1.170000e+02 6.919858e-02
1.525000e+02 9.796723e-02
1.980000e+02 1.369069e-01
2.575000e+02 1.853682e-01
3.355000e+02 2.585032e-01
4.365000e+02 3.434234e-01
5.675000e+02 4.536087e-01
7.380000e+02 5.750402e-01
9.595000e+02 7.183058e-01
