# L1_m9 fiducial masked tSZ, q>6 (qfrommap); synthetic-data masking: r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell, pixwin deconvolved; uniform mean of D_ell over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 1.139720e-03
1.350000e+01 1.504488e-03
1.800000e+01 2.405004e-03
2.350000e+01 4.054456e-03
3.050000e+01 5.286371e-03
4.000000e+01 7.652473e-03
5.250000e+01 1.183201e-02
6.850000e+01 1.649542e-02
8.950000e+01 2.334305e-02
1.170000e+02 3.367671e-02
1.525000e+02 5.041815e-02
1.980000e+02 7.041202e-02
2.575000e+02 1.010457e-01
3.355000e+02 1.504459e-01
4.365000e+02 2.130098e-01
5.675000e+02 3.039541e-01
7.380000e+02 4.193508e-01
9.595000e+02 5.753065e-01
