# L1_m9 fgas-8sigma lightcone-0 tSZ; HEALPix Nside=4096 pixel window deconvolved; masked q>20 (qfrommz_alpha_fixed_1p12); r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell (nlb=1, lmax=10000); uniform mean of D_ell over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 2.645385e-03
1.350000e+01 3.116991e-03
1.800000e+01 5.358054e-03
2.350000e+01 8.596378e-03
3.050000e+01 1.048528e-02
4.000000e+01 1.506383e-02
5.250000e+01 2.478174e-02
6.850000e+01 3.400826e-02
8.950000e+01 5.004954e-02
1.170000e+02 7.059375e-02
1.525000e+02 9.845811e-02
1.980000e+02 1.373856e-01
2.575000e+02 1.851527e-01
3.355000e+02 2.568794e-01
4.365000e+02 3.417316e-01
5.675000e+02 4.500668e-01
7.380000e+02 5.691449e-01
9.595000e+02 7.111648e-01
