# L2p8_m9_lc1 full-sky tSZ; NaMaster unit mask, pixwin deconvolved
# ell_eff  1e12_D_ell_yy
1.000000e+01 9.887577e-03
1.350000e+01 1.400768e-02
1.800000e+01 2.008907e-02
2.350000e+01 3.448041e-02
3.050000e+01 4.365045e-02
4.000000e+01 6.032136e-02
5.250000e+01 8.729300e-02
6.850000e+01 1.107256e-01
8.950000e+01 1.443539e-01
1.170000e+02 1.925949e-01
1.525000e+02 2.462896e-01
1.980000e+02 2.990494e-01
2.575000e+02 3.767928e-01
3.355000e+02 4.604838e-01
4.365000e+02 5.709584e-01
5.675000e+02 6.934408e-01
7.380000e+02 8.401671e-01
9.595000e+02 1.003614e+00
