# L1_m9 fgas-4sigma lightcone-0 tSZ; HEALPix Nside=4096 pixel window deconvolved; masked q>6 (qfrommap); r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell (nlb=1, lmax=10000); uniform mean of D_ell over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 1.184927e-03
1.350000e+01 1.534484e-03
1.800000e+01 2.427602e-03
2.350000e+01 4.295101e-03
3.050000e+01 5.461050e-03
4.000000e+01 7.732313e-03
5.250000e+01 1.234403e-02
6.850000e+01 1.709807e-02
8.950000e+01 2.424233e-02
1.170000e+02 3.410107e-02
1.525000e+02 5.114419e-02
1.980000e+02 7.109940e-02
2.575000e+02 1.009169e-01
3.355000e+02 1.484752e-01
4.365000e+02 2.080403e-01
5.675000e+02 2.936307e-01
7.380000e+02 4.000175e-01
9.595000e+02 5.408191e-01
