# L1_m9 fiducial masked tSZ, q>10 (qfrommz_alpha_fixed_1p12); same masking as the binned_18 file; Delta ln ell = 0.4; ell_max = 10000; HEALPix Nside=4096 pixel window deconvolved
# ell_eff  1e12_D_ell_yy
1.005184e+02 4.328012e-02
1.499558e+02 7.617732e-02
2.237077e+02 1.285339e-01
3.337327e+02 2.196833e-01
4.978707e+02 3.621105e-01
7.427358e+02 5.670842e-01
1.108032e+03 8.371528e-01
1.652989e+03 1.136093e+00
2.465970e+03 1.396383e+00
3.678794e+03 1.534181e+00
5.488116e+03 1.461784e+00
8.187308e+03 1.202292e+00
