# L1_m9 fgas-2sigma lightcone-0 tSZ; HEALPix Nside=4096 pixel window deconvolved; masked q>3 (qfrommap); r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell (nlb=1, lmax=10000); uniform mean of D_ell over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 8.165067e-04
1.350000e+01 1.052997e-03
1.800000e+01 1.591892e-03
2.350000e+01 2.971643e-03
3.050000e+01 3.854923e-03
4.000000e+01 5.628687e-03
5.250000e+01 8.232836e-03
6.850000e+01 1.131867e-02
8.950000e+01 1.637052e-02
1.170000e+02 2.380712e-02
1.525000e+02 3.411939e-02
1.980000e+02 4.775242e-02
2.575000e+02 6.706111e-02
3.355000e+02 9.842607e-02
4.365000e+02 1.407755e-01
5.675000e+02 2.027181e-01
7.380000e+02 2.827364e-01
9.595000e+02 3.969201e-01
