# L1_m9 fgas-8sigma lightcone-0 tSZ; HEALPix Nside=4096 pixel window deconvolved; masked q>50 (qfrommap); r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell (nlb=1, lmax=10000); uniform mean of D_ell over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 4.045622e-03
1.350000e+01 5.214114e-03
1.800000e+01 8.189554e-03
2.350000e+01 1.219672e-02
3.050000e+01 1.547164e-02
4.000000e+01 2.281550e-02
5.250000e+01 3.663203e-02
6.850000e+01 4.919151e-02
8.950000e+01 7.119687e-02
1.170000e+02 1.031259e-01
1.525000e+02 1.408198e-01
1.980000e+02 1.894397e-01
2.575000e+02 2.480850e-01
3.355000e+02 3.295023e-01
4.365000e+02 4.195774e-01
5.675000e+02 5.323217e-01
7.380000e+02 6.500826e-01
9.595000e+02 7.817364e-01
