# L2p8_m9_lc3 masked tSZ, q>1 (qfrommap); synthetic-data masking: r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell, pixwin deconvolved; uniform mean over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 2.582406e-04
1.350000e+01 4.585410e-04
1.800000e+01 1.058873e-03
2.350000e+01 1.631161e-03
3.050000e+01 2.223040e-03
4.000000e+01 3.275313e-03
5.250000e+01 4.761384e-03
6.850000e+01 7.081839e-03
8.950000e+01 9.770556e-03
1.170000e+02 1.285687e-02
1.525000e+02 1.939079e-02
1.980000e+02 2.503997e-02
2.575000e+02 3.435689e-02
3.355000e+02 4.795391e-02
4.365000e+02 6.798560e-02
5.675000e+02 9.809598e-02
7.380000e+02 1.399542e-01
9.595000e+02 1.995687e-01
