# L1_m9 fgas-4sigma lightcone-0 tSZ; HEALPix Nside=4096 pixel window deconvolved; masked q>50 (qfrommap); r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell (nlb=1, lmax=10000); uniform mean of D_ell over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 3.944174e-03
1.350000e+01 5.075642e-03
1.800000e+01 8.007491e-03
2.350000e+01 1.187983e-02
3.050000e+01 1.519248e-02
4.000000e+01 2.241342e-02
5.250000e+01 3.654663e-02
6.850000e+01 4.953766e-02
8.950000e+01 7.197295e-02
1.170000e+02 1.044845e-01
1.525000e+02 1.432080e-01
1.980000e+02 1.946969e-01
2.575000e+02 2.562726e-01
3.355000e+02 3.423664e-01
4.365000e+02 4.408354e-01
5.675000e+02 5.656673e-01
7.380000e+02 6.972802e-01
9.595000e+02 8.493512e-01
