# L2p8_m9_lc4 full-sky tSZ; independent high-ell logarithmic bins
# Delta ln ell = 0.4; ell_max = 10000; HEALPix Nside=4096 pixel window deconvolved
# ell_eff  1e12_D_ell_yy
1.005184e+02 1.346980e-01
1.499558e+02 2.113930e-01
2.237077e+02 3.288835e-01
3.337327e+02 4.837161e-01
4.978707e+02 6.817425e-01
7.427358e+02 8.948365e-01
1.108032e+03 1.122395e+00
1.652989e+03 1.363549e+00
2.465970e+03 1.577319e+00
3.678794e+03 1.663372e+00
5.488116e+03 1.551196e+00
8.187308e+03 1.266804e+00
