# L1_m9 Jet_fgas-4sigma lightcone-0 tSZ; HEALPix Nside=4096 pixel window deconvolved; masked q>20 (qfrommz_alpha_fixed_1p12); r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell (nlb=1, lmax=10000); uniform mean of C_ell in log bins, Delta ln ell = 0.4, ell_max = 10000
# ell_eff  1e12_D_ell_yy
1.005184e+02 6.768505e-02
1.499558e+02 1.144812e-01
2.237077e+02 1.841381e-01
3.337327e+02 2.899084e-01
4.978707e+02 4.435588e-01
7.427358e+02 6.324069e-01
1.108032e+03 8.509771e-01
1.652989e+03 1.050246e+00
2.465970e+03 1.170989e+00
3.678794e+03 1.167428e+00
5.488116e+03 1.008513e+00
8.187308e+03 7.486784e-01
