# L2p8_m9_lc7 masked tSZ, q>20 (qfrommap); synthetic-data masking: r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell, pixwin deconvolved; uniform mean over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 1.705725e-03
1.350000e+01 3.315089e-03
1.800000e+01 4.996257e-03
2.350000e+01 7.437209e-03
3.050000e+01 9.250345e-03
4.000000e+01 1.475303e-02
5.250000e+01 2.308258e-02
6.850000e+01 3.298488e-02
8.950000e+01 4.854583e-02
1.170000e+02 6.755437e-02
1.525000e+02 9.771934e-02
1.980000e+02 1.397125e-01
2.575000e+02 1.981698e-01
3.355000e+02 2.789875e-01
4.365000e+02 3.834510e-01
5.675000e+02 5.220467e-01
7.380000e+02 6.810745e-01
9.595000e+02 8.689328e-01
