# L2p8_m9_lc3 masked tSZ, q>10 (qfrommz_alpha_fixed_1p12); synthetic-data masking: r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell, pixwin deconvolved; uniform mean over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 1.540391e-03
1.350000e+01 2.659122e-03
1.800000e+01 4.713143e-03
2.350000e+01 6.837958e-03
3.050000e+01 9.686834e-03
4.000000e+01 1.198706e-02
5.250000e+01 1.825707e-02
6.850000e+01 2.756620e-02
8.950000e+01 3.823149e-02
1.170000e+02 5.225534e-02
1.525000e+02 7.507613e-02
1.980000e+02 1.052551e-01
2.575000e+02 1.486576e-01
3.355000e+02 2.077336e-01
4.365000e+02 2.899590e-01
5.675000e+02 3.992787e-01
7.380000e+02 5.353473e-01
9.595000e+02 7.035805e-01
