# L1_m9 Jet_fgas-4sigma lightcone-0 tSZ; HEALPix Nside=4096 pixel window deconvolved; masked q>20 (qfrommap); r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell (nlb=1, lmax=10000); uniform mean of D_ell over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 2.467460e-03
1.350000e+01 2.923046e-03
1.800000e+01 5.076661e-03
2.350000e+01 8.226021e-03
3.050000e+01 1.025202e-02
4.000000e+01 1.465637e-02
5.250000e+01 2.471401e-02
6.850000e+01 3.302669e-02
8.950000e+01 4.927419e-02
1.170000e+02 6.936081e-02
1.525000e+02 9.813819e-02
1.980000e+02 1.372698e-01
2.575000e+02 1.862291e-01
3.355000e+02 2.598404e-01
4.365000e+02 3.461623e-01
5.675000e+02 4.585559e-01
7.380000e+02 5.827825e-01
9.595000e+02 7.313257e-01
