# L2p8_m9 fiducial masked tSZ, q>6 (qfrommz_alpha_fixed_1p12); synthetic-data masking: r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell, pixwin deconvolved; uniform mean over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 1.758530e-03
1.350000e+01 2.741441e-03
1.800000e+01 4.182878e-03
2.350000e+01 5.759167e-03
3.050000e+01 9.391518e-03
4.000000e+01 1.392718e-02
5.250000e+01 1.949121e-02
6.850000e+01 2.598354e-02
8.950000e+01 4.014104e-02
1.170000e+02 5.449733e-02
1.525000e+02 7.869102e-02
1.980000e+02 1.111181e-01
2.575000e+02 1.551614e-01
3.355000e+02 2.206796e-01
4.365000e+02 3.055781e-01
5.675000e+02 4.160207e-01
7.380000e+02 5.580931e-01
9.595000e+02 7.315162e-01
