# L1_m9 Mstar-1sigma_fgas-4sigma lightcone-0 tSZ; HEALPix Nside=4096 pixel window deconvolved; masked q>1 (qfrommap); r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell (nlb=1, lmax=10000); uniform mean of D_ell over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 3.523005e-04
1.350000e+01 5.449422e-04
1.800000e+01 8.798169e-04
2.350000e+01 1.844218e-03
3.050000e+01 2.176830e-03
4.000000e+01 3.338790e-03
5.250000e+01 4.814757e-03
6.850000e+01 6.248587e-03
8.950000e+01 1.001211e-02
1.170000e+02 1.405288e-02
1.525000e+02 1.988753e-02
1.980000e+02 2.635436e-02
2.575000e+02 3.519575e-02
3.355000e+02 4.924973e-02
4.365000e+02 7.041543e-02
5.675000e+02 1.003101e-01
7.380000e+02 1.389330e-01
9.595000e+02 1.959512e-01
