# L1_m9 Mstar-1sigma lightcone-0 tSZ; HEALPix Nside=4096 pixel window deconvolved; masked q>5 (qfrommz_alpha_fixed_1p12); r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell (nlb=1, lmax=10000); uniform mean of D_ell over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 1.442579e-03
1.350000e+01 1.860329e-03
1.800000e+01 2.883019e-03
2.350000e+01 5.245095e-03
3.050000e+01 6.056249e-03
4.000000e+01 8.693529e-03
5.250000e+01 1.466337e-02
6.850000e+01 2.110228e-02
8.950000e+01 2.992525e-02
1.170000e+02 4.168105e-02
1.525000e+02 6.151966e-02
1.980000e+02 8.628517e-02
2.575000e+02 1.226756e-01
3.355000e+02 1.757170e-01
4.365000e+02 2.465184e-01
5.675000e+02 3.437259e-01
7.380000e+02 4.636721e-01
9.595000e+02 6.245019e-01
