# L2p8_m9_lc4 masked tSZ, q>10 (qfrommap); synthetic-data masking: r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell, pixwin deconvolved; uniform mean over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 1.657334e-03
1.350000e+01 2.550581e-03
1.800000e+01 3.382631e-03
2.350000e+01 5.286720e-03
3.050000e+01 7.937684e-03
4.000000e+01 1.035736e-02
5.250000e+01 1.650314e-02
6.850000e+01 2.367124e-02
8.950000e+01 3.452772e-02
1.170000e+02 4.938851e-02
1.525000e+02 7.125798e-02
1.980000e+02 9.877171e-02
2.575000e+02 1.439033e-01
3.355000e+02 2.018546e-01
4.365000e+02 2.841094e-01
5.675000e+02 3.955277e-01
7.380000e+02 5.365236e-01
9.595000e+02 7.069306e-01
