# L2p8_m9_lc1 masked tSZ, q>10 (qfrommap); synthetic-data masking: r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell, pixwin deconvolved; uniform mean over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 1.606091e-03
1.350000e+01 2.205877e-03
1.800000e+01 3.533941e-03
2.350000e+01 6.187745e-03
3.050000e+01 8.726201e-03
4.000000e+01 1.161101e-02
5.250000e+01 1.761583e-02
6.850000e+01 2.508629e-02
8.950000e+01 3.445733e-02
1.170000e+02 4.996361e-02
1.525000e+02 6.947498e-02
1.980000e+02 1.045469e-01
2.575000e+02 1.465825e-01
3.355000e+02 2.079536e-01
4.365000e+02 2.914902e-01
5.675000e+02 4.028741e-01
7.380000e+02 5.473918e-01
9.595000e+02 7.224166e-01
