# L2p8_m9_lc0 masked tSZ, q>5 (qfrommz_alpha_fixed_1p12); synthetic-data masking: r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell, pixwin deconvolved; uniform mean over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 1.170209e-03
1.350000e+01 1.981361e-03
1.800000e+01 2.982756e-03
2.350000e+01 4.335819e-03
3.050000e+01 6.751629e-03
4.000000e+01 9.616128e-03
5.250000e+01 1.429342e-02
6.850000e+01 1.816303e-02
8.950000e+01 2.660098e-02
1.170000e+02 3.809943e-02
1.525000e+02 5.288568e-02
1.980000e+02 7.580715e-02
2.575000e+02 1.069653e-01
3.355000e+02 1.516783e-01
4.365000e+02 2.125647e-01
5.675000e+02 2.950133e-01
7.380000e+02 4.060595e-01
9.595000e+02 5.487068e-01
