# L2p8_m9_lc5 masked tSZ, q>10 (qfrommz_alpha_fixed_1p12); same masking as the binned_18 file; Delta ln ell = 0.4; ell_max = 10000; HEALPix Nside=4096 pixel window deconvolved
# ell_eff  1e12_D_ell_yy
1.005184e+02 4.142133e-02
1.499558e+02 6.992826e-02
2.237077e+02 1.207857e-01
3.337327e+02 2.034692e-01
4.978707e+02 3.353283e-01
7.427358e+02 5.332464e-01
1.108032e+03 7.965471e-01
1.652989e+03 1.101190e+00
2.465970e+03 1.380929e+00
3.678794e+03 1.535331e+00
5.488116e+03 1.484874e+00
8.187308e+03 1.237378e+00
