# L2p8_m9_lc4 masked tSZ, q>1 (qfrommz_alpha_fixed_1p12); synthetic-data masking: r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell, pixwin deconvolved; uniform mean over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 4.263976e-04
1.350000e+01 9.215438e-04
1.800000e+01 1.159581e-03
2.350000e+01 1.843758e-03
3.050000e+01 3.108164e-03
4.000000e+01 4.328392e-03
5.250000e+01 6.190609e-03
6.850000e+01 8.189035e-03
8.950000e+01 1.268887e-02
1.170000e+02 1.743648e-02
1.525000e+02 2.310443e-02
1.980000e+02 3.117112e-02
2.575000e+02 4.398693e-02
3.355000e+02 6.012699e-02
4.365000e+02 8.669142e-02
5.675000e+02 1.200483e-01
7.380000e+02 1.706716e-01
9.595000e+02 2.410303e-01
