# L1_m9 Jet lightcone-0 tSZ; HEALPix Nside=4096 pixel window deconvolved; masked q>50 (qfrommz_alpha_fixed_1p12); r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell (nlb=1, lmax=10000); uniform mean of D_ell over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 3.516552e-03
1.350000e+01 4.477988e-03
1.800000e+01 7.253229e-03
2.350000e+01 1.006148e-02
3.050000e+01 1.329105e-02
4.000000e+01 1.993538e-02
5.250000e+01 3.225956e-02
6.850000e+01 4.462993e-02
8.950000e+01 6.546878e-02
1.170000e+02 9.514322e-02
1.525000e+02 1.302529e-01
1.980000e+02 1.789173e-01
2.575000e+02 2.371470e-01
3.355000e+02 3.192671e-01
4.365000e+02 4.177950e-01
5.675000e+02 5.448153e-01
7.380000e+02 6.830500e-01
9.595000e+02 8.449231e-01
