# L1_m9 Jet_fgas-4sigma lightcone-0 tSZ; HEALPix Nside=4096 pixel window deconvolved; masked q>20 (qfrommz_alpha_fixed_1p12); r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell (nlb=1, lmax=10000); uniform mean of D_ell over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 3.539551e-03
1.350000e+01 4.131672e-03
1.800000e+01 6.787157e-03
2.350000e+01 9.944736e-03
3.050000e+01 1.219677e-02
4.000000e+01 1.785757e-02
5.250000e+01 2.997165e-02
6.850000e+01 4.048762e-02
8.950000e+01 5.874801e-02
1.170000e+02 8.474463e-02
1.525000e+02 1.180767e-01
1.980000e+02 1.625138e-01
2.575000e+02 2.169650e-01
3.355000e+02 2.965924e-01
4.365000e+02 3.902117e-01
5.675000e+02 5.071563e-01
7.380000e+02 6.333789e-01
9.595000e+02 7.780501e-01
