# L2p8_m9_lc5 masked tSZ, q>50 (qfrommz_alpha_fixed_1p12); same masking as the binned_18 file; Delta ln ell = 0.4; ell_max = 10000; HEALPix Nside=4096 pixel window deconvolved
# ell_eff  1e12_D_ell_yy
1.005184e+02 9.500210e-02
1.499558e+02 1.494237e-01
2.237077e+02 2.386695e-01
3.337327e+02 3.605536e-01
4.978707e+02 5.442224e-01
7.427358e+02 7.813215e-01
1.108032e+03 1.065822e+00
1.652989e+03 1.351910e+00
2.465970e+03 1.576378e+00
3.678794e+03 1.661321e+00
5.488116e+03 1.548989e+00
8.187308e+03 1.262733e+00
