# L2p8_m9_lc6 masked tSZ, q>5 (qfrommz_alpha_fixed_1p12); synthetic-data masking: r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell, pixwin deconvolved; uniform mean over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 1.302678e-03
1.350000e+01 1.933531e-03
1.800000e+01 2.770134e-03
2.350000e+01 4.070897e-03
3.050000e+01 6.322155e-03
4.000000e+01 8.966755e-03
5.250000e+01 1.413560e-02
6.850000e+01 2.017447e-02
8.950000e+01 2.675352e-02
1.170000e+02 3.750768e-02
1.525000e+02 5.321440e-02
1.980000e+02 7.368832e-02
2.575000e+02 1.062908e-01
3.355000e+02 1.480869e-01
4.365000e+02 2.114244e-01
5.675000e+02 2.944023e-01
7.380000e+02 4.088293e-01
9.595000e+02 5.496624e-01
