# L1_m9 Mstar-1sigma lightcone-0 tSZ; HEALPix Nside=4096 pixel window deconvolved; masked q>3 (qfrommap); r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell (nlb=1, lmax=10000); uniform mean of D_ell over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 8.310514e-04
1.350000e+01 1.096373e-03
1.800000e+01 1.607312e-03
2.350000e+01 3.079203e-03
3.050000e+01 3.955381e-03
4.000000e+01 5.820474e-03
5.250000e+01 8.426935e-03
6.850000e+01 1.145491e-02
8.950000e+01 1.689015e-02
1.170000e+02 2.436989e-02
1.525000e+02 3.490087e-02
1.980000e+02 4.875506e-02
2.575000e+02 6.895586e-02
3.355000e+02 1.009281e-01
4.365000e+02 1.443920e-01
5.675000e+02 2.085222e-01
7.380000e+02 2.919595e-01
9.595000e+02 4.130317e-01
