# L1_m9 fgas+2sigma lightcone-0 tSZ; HEALPix Nside=4096 pixel window deconvolved; masked q>5 (qfrommz_alpha_fixed_1p12); r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell (nlb=1, lmax=10000); uniform mean of D_ell over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 1.724734e-03
1.350000e+01 2.132448e-03
1.800000e+01 3.651408e-03
2.350000e+01 6.341302e-03
3.050000e+01 7.662937e-03
4.000000e+01 1.074774e-02
5.250000e+01 1.754929e-02
6.850000e+01 2.520160e-02
8.950000e+01 3.619568e-02
1.170000e+02 5.123912e-02
1.525000e+02 7.550070e-02
1.980000e+02 1.066499e-01
2.575000e+02 1.485661e-01
3.355000e+02 2.150521e-01
4.365000e+02 2.967729e-01
5.675000e+02 4.102302e-01
7.380000e+02 5.484721e-01
9.595000e+02 7.227160e-01
