# L2p8_m9_lc5 masked tSZ, q>20 (qfrommap); synthetic-data masking: r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell, pixwin deconvolved; uniform mean over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 2.545718e-03
1.350000e+01 3.174572e-03
1.800000e+01 5.134368e-03
2.350000e+01 7.515310e-03
3.050000e+01 1.085284e-02
4.000000e+01 1.551979e-02
5.250000e+01 2.377960e-02
6.850000e+01 3.303669e-02
8.950000e+01 4.987781e-02
1.170000e+02 6.939626e-02
1.525000e+02 1.000683e-01
1.980000e+02 1.477707e-01
2.575000e+02 2.041533e-01
3.355000e+02 2.825487e-01
4.365000e+02 3.932204e-01
5.675000e+02 5.275530e-01
7.380000e+02 6.898337e-01
9.595000e+02 8.781000e-01
