# L2p8_m9_lc2 masked tSZ, q>1 (qfrommz_alpha_fixed_1p12); same masking as the binned_18 file; Delta ln ell = 0.4; ell_max = 10000; HEALPix Nside=4096 pixel window deconvolved
# ell_eff  1e12_D_ell_yy
1.005184e+02 1.384808e-02
1.499558e+02 2.244388e-02
2.237077e+02 3.623567e-02
3.337327e+02 5.921211e-02
4.978707e+02 9.934847e-02
7.427358e+02 1.722060e-01
1.108032e+03 2.864966e-01
1.652989e+03 4.593748e-01
2.465970e+03 6.744264e-01
3.678794e+03 8.862289e-01
5.488116e+03 9.987052e-01
8.187308e+03 9.586733e-01
