# L2p8_m9_lc0 masked tSZ, q>20 (qfrommz_alpha_fixed_1p12); same masking as the binned_18 file; Delta ln ell = 0.4; ell_max = 10000; HEALPix Nside=4096 pixel window deconvolved
# ell_eff  1e12_D_ell_yy
1.005184e+02 6.432610e-02
1.499558e+02 1.061476e-01
2.237077e+02 1.737816e-01
3.337327e+02 2.803879e-01
4.978707e+02 4.381621e-01
7.427358e+02 6.600349e-01
1.108032e+03 9.413017e-01
1.652989e+03 1.251258e+00
2.465970e+03 1.509011e+00
3.678794e+03 1.627865e+00
5.488116e+03 1.535947e+00
8.187308e+03 1.261980e+00
