# L2p8_m9_lc7 masked tSZ, q>10 (qfrommap); synthetic-data masking: r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell, pixwin deconvolved; uniform mean over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 1.263418e-03
1.350000e+01 2.219799e-03
1.800000e+01 3.499835e-03
2.350000e+01 5.779249e-03
3.050000e+01 6.701338e-03
4.000000e+01 1.063357e-02
5.250000e+01 1.696259e-02
6.850000e+01 2.317317e-02
8.950000e+01 3.515767e-02
1.170000e+02 4.791543e-02
1.525000e+02 6.924940e-02
1.980000e+02 1.015369e-01
2.575000e+02 1.430775e-01
3.355000e+02 2.053521e-01
4.365000e+02 2.889144e-01
5.675000e+02 4.028022e-01
7.380000e+02 5.442313e-01
9.595000e+02 7.169944e-01
