# L1_m9 fgas-2sigma lightcone-0 tSZ; HEALPix Nside=4096 pixel window deconvolved; masked q>20 (qfrommz_alpha_fixed_1p12); r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell (nlb=1, lmax=10000); uniform mean of D_ell over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 2.538010e-03
1.350000e+01 3.045497e-03
1.800000e+01 5.119771e-03
2.350000e+01 8.115094e-03
3.050000e+01 1.010132e-02
4.000000e+01 1.451948e-02
5.250000e+01 2.467990e-02
6.850000e+01 3.347976e-02
8.950000e+01 4.998903e-02
1.170000e+02 7.098757e-02
1.525000e+02 1.007262e-01
1.980000e+02 1.415112e-01
2.575000e+02 1.937743e-01
3.355000e+02 2.736160e-01
4.365000e+02 3.679531e-01
5.675000e+02 4.912577e-01
7.380000e+02 6.325913e-01
9.595000e+02 8.040872e-01
