# L2p8_m9 fiducial masked tSZ, q>10 (qfrommz_alpha_fixed_1p12); synthetic-data masking: r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell, pixwin deconvolved; uniform mean over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 3.488372e-03
1.350000e+01 4.698568e-03
1.800000e+01 6.798996e-03
2.350000e+01 9.580735e-03
3.050000e+01 1.429538e-02
4.000000e+01 1.974299e-02
5.250000e+01 2.638468e-02
6.850000e+01 3.421341e-02
8.950000e+01 5.416772e-02
1.170000e+02 7.228819e-02
1.525000e+02 1.039406e-01
1.980000e+02 1.414999e-01
2.575000e+02 1.978673e-01
3.355000e+02 2.735483e-01
4.365000e+02 3.711171e-01
5.675000e+02 4.956043e-01
7.380000e+02 6.487232e-01
9.595000e+02 8.313270e-01
