# L2p8_m9_lc7 masked tSZ, q>1 (qfrommap); synthetic-data masking: r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell, pixwin deconvolved; uniform mean over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 3.432056e-04
1.350000e+01 4.335090e-04
1.800000e+01 7.732439e-04
2.350000e+01 1.468776e-03
3.050000e+01 1.827727e-03
4.000000e+01 3.002371e-03
5.250000e+01 5.049376e-03
6.850000e+01 6.286178e-03
8.950000e+01 9.109627e-03
1.170000e+02 1.301146e-02
1.525000e+02 1.774830e-02
1.980000e+02 2.478340e-02
2.575000e+02 3.597061e-02
3.355000e+02 4.838380e-02
4.365000e+02 6.884617e-02
5.675000e+02 9.849843e-02
7.380000e+02 1.401998e-01
9.595000e+02 2.018605e-01
