# L1_m9 Jet lightcone-0 tSZ; HEALPix Nside=4096 pixel window deconvolved; masked q>1 (qfrommz_alpha_fixed_1p12); r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell (nlb=1, lmax=10000); uniform mean of D_ell over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 7.774354e-04
1.350000e+01 1.042044e-03
1.800000e+01 1.729529e-03
2.350000e+01 2.772645e-03
3.050000e+01 4.052870e-03
4.000000e+01 5.528833e-03
5.250000e+01 8.337918e-03
6.850000e+01 1.180930e-02
8.950000e+01 1.729143e-02
1.170000e+02 2.580582e-02
1.525000e+02 3.786868e-02
1.980000e+02 5.075404e-02
2.575000e+02 7.077487e-02
3.355000e+02 1.043398e-01
4.365000e+02 1.490395e-01
5.675000e+02 2.061311e-01
7.380000e+02 2.794630e-01
9.595000e+02 3.783478e-01
