# L1_m9 fgas-4sigma lightcone-0 tSZ; HEALPix Nside=4096 pixel window deconvolved; masked q>3 (qfrommap); r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell (nlb=1, lmax=10000); uniform mean of D_ell over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 8.207214e-04
1.350000e+01 1.063073e-03
1.800000e+01 1.644521e-03
2.350000e+01 3.120391e-03
3.050000e+01 3.932797e-03
4.000000e+01 5.778181e-03
5.250000e+01 8.530004e-03
6.850000e+01 1.154333e-02
8.950000e+01 1.664455e-02
1.170000e+02 2.443729e-02
1.525000e+02 3.484806e-02
1.980000e+02 4.835347e-02
2.575000e+02 6.756019e-02
3.355000e+02 9.864238e-02
4.365000e+02 1.400528e-01
5.675000e+02 1.997186e-01
7.380000e+02 2.769495e-01
9.595000e+02 3.852905e-01
