# L1_m9 Jet lightcone-0 tSZ; HEALPix Nside=4096 pixel window deconvolved; masked q>5 (qfrommap); r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell (nlb=1, lmax=10000); uniform mean of D_ell over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 9.610435e-04
1.350000e+01 1.284588e-03
1.800000e+01 2.093620e-03
2.350000e+01 3.662405e-03
3.050000e+01 4.579037e-03
4.000000e+01 6.689053e-03
5.250000e+01 1.020453e-02
6.850000e+01 1.440210e-02
8.950000e+01 2.007958e-02
1.170000e+02 2.934826e-02
1.525000e+02 4.312987e-02
1.980000e+02 6.109253e-02
2.575000e+02 8.709242e-02
3.355000e+02 1.300944e-01
4.365000e+02 1.845252e-01
5.675000e+02 2.639300e-01
7.380000e+02 3.650957e-01
9.595000e+02 5.039027e-01
