# L1_m9 fgas-8sigma lightcone-0 tSZ; HEALPix Nside=4096 pixel window deconvolved; masked q>50 (qfrommz_alpha_fixed_1p12); r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell (nlb=1, lmax=10000); uniform mean of D_ell over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 3.665444e-03
1.350000e+01 4.561287e-03
1.800000e+01 7.552384e-03
2.350000e+01 1.123227e-02
3.050000e+01 1.399356e-02
4.000000e+01 2.094538e-02
5.250000e+01 3.454525e-02
6.850000e+01 4.652091e-02
8.950000e+01 6.668190e-02
1.170000e+02 9.750808e-02
1.525000e+02 1.351163e-01
1.980000e+02 1.829874e-01
2.575000e+02 2.409800e-01
3.355000e+02 3.214852e-01
4.365000e+02 4.128283e-01
5.675000e+02 5.266819e-01
7.380000e+02 6.455306e-01
9.595000e+02 7.787471e-01
