# L2p8_m9_lc6 masked tSZ, q>5 (qfrommap); synthetic-data masking: r=max(4*theta500, 2x10arcmin), C2 apodization 0.25 deg, masked monopole subtracted, NaMaster MASTER per-ell, pixwin deconvolved; uniform mean over inclusive Planck bins
# ell_eff  1e12_D_ell_yy
1.000000e+01 1.047243e-03
1.350000e+01 1.592837e-03
1.800000e+01 2.317528e-03
2.350000e+01 3.662076e-03
3.050000e+01 5.380831e-03
4.000000e+01 7.925577e-03
5.250000e+01 1.247211e-02
6.850000e+01 1.731666e-02
8.950000e+01 2.360501e-02
1.170000e+02 3.262094e-02
1.525000e+02 4.776503e-02
1.980000e+02 6.588259e-02
2.575000e+02 9.623150e-02
3.355000e+02 1.361216e-01
4.365000e+02 1.986784e-01
5.675000e+02 2.810227e-01
7.380000e+02 3.974850e-01
9.595000e+02 5.400262e-01
